2021-01-01 Delaware  Real GDP (millions of chained 2017 dollars) 1/,74436.7
2021-01-01 Delaware  Real PCE (millions of constant (2012) dollars) 3/,45411.7
2021-01-01 Delaware  Real per capita PCE 5/,45259
2021-01-01 Delaware  Real per capita personal income 4/,53226
2021-01-01 Delaware  Real personal income (millions of constant (2012) dollars) 2/,53406
2021-01-01 Delaware  Regional price parities (RPPs) 9/,97.677
2021-01-01 Delaware  Total employment (number of jobs) ,620352
2021-01-01 District of Columbia  Disposable personal income ,53687.2
2021-01-01 District of Columbia  Gross domestic product (GDP) ,156139.9
2021-01-01 District of Columbia  Implicit regional price deflator 10/,128.652
2021-01-01 District of Columbia  Per capita disposable personal income 7/,80275
2021-01-01 District of Columbia  Per capita personal consumption expenditures (PCE) 8/,79105
2021-01-01 District of Columbia  Per capita personal income 6/,97498
2021-01-01 District of Columbia  Personal consumption expenditures ,52905
2021-01-01 District of Columbia  Personal income ,65205.6
2021-01-01 District of Columbia  Real GDP (millions of chained 2017 dollars) 1/,142676.3
2021-01-01 District of Columbia  Real PCE (millions of constant (2012) dollars) 3/,41045.4
2021-01-01 District of Columbia  Real per capita PCE 5/,61257
2021-01-01 District of Columbia  Real per capita personal income 4/,75216
2021-01-01 District of Columbia  Real personal income (millions of constant (2012) dollars) 2/,50398.4
2021-01-01 District of Columbia  Regional price parities (RPPs) 9/,111.271
2021-01-01 District of Columbia  Total employment (number of jobs) ,869738
2021-01-01 Florida  Disposable personal income ,1211086.7
2021-01-01 Florida  Gross domestic product (GDP) ,1292391.3
2021-01-01 Florida  Implicit regional price deflator 10/,117.274
2021-01-01 Florida  Per capita disposable personal income 7/,55483
2021-01-01 Florida  Per capita personal consumption expenditures (PCE) 8/,51038
2021-01-01 Florida  Per capita personal income 6/,63078
2021-01-01 Florida  Personal consumption expenditures ,1114052.2
2021-01-01 Florida  Personal income ,1376879.5
2021-01-01 Florida  Real GDP (millions of chained 2017 dollars) 1/,1164778.2
2021-01-01 Florida  Real PCE (millions of constant (2012) dollars) 3/,941446.9
2021-01-01 Florida  Real per capita PCE 5/,43223
2021-01-01 Florida  Real per capita personal income 4/,53258
2021-01-01 Florida  Real personal income (millions of constant (2012) dollars) 2/,1160013.8
2021-01-01 Florida  Regional price parities (RPPs) 9/,101.43
2021-01-01 Florida  Total employment (number of jobs) ,13458025
2021-01-01 GeoName Description,2021
2021-01-01 Georgia  Disposable personal income ,535060.9
2021-01-01 Georgia  Gross domestic product (GDP) ,701606.1
2021-01-01 Georgia  Implicit regional price deflator 10/,110.746
2021-01-01 Georgia  Per capita disposable personal income 7/,49598
2021-01-01 Georgia  Per capita personal consumption expenditures (PCE) 8/,43681
2021-01-01 Georgia  Per capita personal income 6/,56184
2021-01-01 Georgia  Personal consumption expenditures ,471227.9
2021-01-01 Georgia  Personal income ,606113.6
2021-01-01 Georgia  Real GDP (millions of chained 2017 dollars) 1/,639236
2021-01-01 Georgia  Real PCE (millions of constant (2012) dollars) 3/,424021.6
2021-01-01 Georgia  Real per capita PCE 5/,39263
2021-01-01 Georgia  Real per capita personal income 4/,50524
2021-01-01 Georgia  Real personal income (millions of constant (2012) dollars) 2/,545636.2
2021-01-01 Georgia  Regional price parities (RPPs) 9/,95.784
2021-01-01 Georgia  Total employment (number of jobs) ,6639656
2021-01-01 Hawaii  Disposable personal income ,77946
2021-01-01 Hawaii  Gross domestic product (GDP) ,93089.8
2021-01-01 Hawaii  Implicit regional price deflator 10/,130.914
2021-01-01 Hawaii  Per capita disposable personal income 7/,53862
2021-01-01 Hawaii  Per capita personal consumption expenditures (PCE) 8/,49543
2021-01-01 Hawaii  Per capita personal income 6/,61464
2021-01-01 Hawaii  Personal consumption expenditures ,71696.3
2021-01-01 Hawaii  Personal income ,88948
2021-01-01 Hawaii  Real GDP (millions of chained 2017 dollars) 1/,84121.5
2021-01-01 Hawaii  Real PCE (millions of constant (2012) dollars) 3/,54126.6
2021-01-01 Hawaii  Real per capita PCE 5/,37547
2021-01-01 Hawaii  Real per capita personal income 4/,46694
2021-01-01 Hawaii  Real personal income (millions of constant (2012) dollars) 2/,67312.3
2021-01-01 Hawaii  Regional price parities (RPPs) 9/,113.227
2021-01-01 Hawaii  Total employment (number of jobs) ,861096
2021-01-01 Idaho  Disposable personal income ,91551.3
2021-01-01 Idaho  Gross domestic product (GDP) ,98792.8
2021-01-01 Idaho  Implicit regional price deflator 10/,106.112
2021-01-01 Idaho  Per capita disposable personal income 7/,48076
2021-01-01 Idaho  Per capita personal consumption expenditures (PCE) 8/,39639
2021-01-01 Idaho  Per capita personal income 6/,54148
2021-01-01 Idaho  Personal consumption expenditures ,75485
2021-01-01 Idaho  Personal income ,103114
2021-01-01 Idaho  Real GDP (millions of chained 2017 dollars) 1/,87992.9
2021-01-01 Idaho  Real PCE (millions of constant (2012) dollars) 3/,71190.1
2021-01-01 Idaho  Real per capita PCE 5/,37450
2021-01-01 Idaho  Real per capita personal income 4/,49501
2021-01-01 Idaho  Real personal income (millions of constant (2012) dollars) 2/,94097.1
2021-01-01 Idaho  Regional price parities (RPPs) 9/,91.776
2021-01-01 Idaho  Total employment (number of jobs) ,1137618
2021-01-01 Illinois  Disposable personal income ,743674.1
2021-01-01 Illinois  Gross domestic product (GDP) ,943993.3
2021-01-01 Illinois  Implicit regional price deflator 10/,117.253
2021-01-01 Illinois  Per capita disposable personal income 7/,58619
2021-01-01 Illinois  Per capita personal consumption expenditures (PCE) 8/,49429
2021-01-01 Illinois  Per capita personal income 6/,67278
2021-01-01 Illinois  Personal consumption expenditures ,627074
2021-01-01 Illinois  Personal income ,853520.9
2021-01-01 Illinois  Real GDP (millions of chained 2017 dollars) 1/,852749.1
2021-01-01 Illinois  Real PCE (millions of constant (2012) dollars) 3/,535571.6
2021-01-01 Illinois  Real per capita PCE 5/,42266
2021-01-01 Illinois  Real per capita personal income 4/,57522
2021-01-01 Illinois  Real personal income (millions of constant (2012) dollars) 2/,728882.6
2021-01-01 Illinois  Regional price parities (RPPs) 9/,101.412
2021-01-01 Illinois  Total employment (number of jobs) ,7749727
2021-01-01 Indiana  Disposable personal income ,346145.8
2021-01-01 Indiana  Gross domestic product (GDP) ,422951.9
2021-01-01 Indiana  Implicit regional price deflator 10/,107.22
2021-01-01 Indiana  Per capita disposable personal income 7/,50803
2021-01-01 Indiana  Per capita personal consumption expenditures (PCE) 8/,42565
2021-01-01 Indiana  Per capita personal income 6/,56934
2021-01-01 Indiana  Personal consumption expenditures ,290016.5
2021-01-01 Indiana  Personal income ,387919.3
2021-01-01 Indiana  Real GDP (millions of chained 2017 dollars) 1/,384051
2021-01-01 Indiana  Real PCE (millions of constant (2012) dollars) 3/,271023.5
2021-01-01 Indiana  Real per capita PCE 5/,39821
2021-01-01 Indiana  Real per capita personal income 4/,52851
2021-01-01 Indiana  Real personal income (millions of constant (2012) dollars) 2/,359702.4
2021-01-01 Indiana  Regional price parities (RPPs) 9/,92.735
2021-01-01 Indiana  Total employment (number of jobs) ,3978425
2021-01-01 Iowa  Disposable personal income ,166031.3
2021-01-01 Iowa  Gross domestic product (GDP) ,220818.2
2021-01-01 Iowa  Implicit regional price deflator 10/,103.559
2021-01-01 Iowa  Per capita disposable personal income 7/,51922
2021-01-01 Iowa  Per capita personal consumption expenditures (PCE) 8/,42247
2021-01-01 Iowa  Per capita personal income 6/,58049
2021-01-01 Iowa  Personal consumption expenditures ,135091.2
2021-01-01 Iowa  Personal income ,185621.7
2021-01-01 Iowa  Real GDP (millions of chained 2017 dollars) 1/,198470.8
2021-01-01 Iowa  Real PCE (millions of constant (2012) dollars) 3/,128752.2
2021-01-01 Iowa  Real per capita PCE 5/,40322
2021-01-01 Iowa  Real per capita personal income 4/,55364
2021-01-01 Iowa  Real personal income (millions of constant (2012) dollars) 2/,176780.1
2021-01-01 Iowa  Regional price parities (RPPs) 9/,89.568
2021-01-01 Iowa  Total employment (number of jobs) ,2053873
2021-01-01 Kansas  Disposable personal income ,152140.4
2021-01-01 Kansas  Gross domestic product (GDP) ,191831.7
2021-01-01 Kansas  Implicit regional price deflator 10/,105.396
2021-01-01 Kansas  Per capita disposable personal income 7/,51785
2021-01-01 Kansas  Per capita personal consumption expenditures (PCE) 8/,42438
2021-01-01 Kansas  Per capita personal income 6/,58569
2021-01-01 Kansas  Personal consumption expenditures ,124678.4
2021-01-01 Kansas  Personal income ,172071
2021-01-01 Kansas  Real GDP (millions of chained 2017 dollars) 1/,172839.8
2021-01-01 Kansas  Real PCE (millions of constant (2012) dollars) 3/,120136.6
2021-01-01 Kansas  Real per capita PCE 5/,40938
2021-01-01 Kansas  Real per capita personal income 4/,56075
2021-01-01 Kansas  Real personal income (millions of constant (2012) dollars) 2/,164557.3
2021-01-01 Kansas  Regional price parities (RPPs) 9/,91.157
2021-01-01 Kansas  Total employment (number of jobs) ,1920925
2021-01-01 Kentucky  Disposable personal income ,208683.7
2021-01-01 Kentucky  Gross domestic product (GDP) ,237925.9
2021-01-01 Kentucky  Implicit regional price deflator 10/,103.046
2021-01-01 Kentucky  Per capita disposable personal income 7/,46306
2021-01-01 Kentucky  Per capita personal consumption expenditures (PCE) 8/,41027
2021-01-01 Kentucky  Per capita personal income 6/,51561
2021-01-01 Kentucky  Personal consumption expenditures ,184891.2
2021-01-01 Kentucky  Personal income ,232362.6
2021-01-01 Kentucky  Real GDP (millions of chained 2017 dollars) 1/,214565.1
2021-01-01 Kentucky  Real PCE (millions of constant (2012) dollars) 3/,178612.3
2021-01-01 Kentucky  Real per capita PCE 5/,39609
2021-01-01 Kentucky  Real per capita personal income 4/,49900
2021-01-01 Kentucky  Real personal income (millions of constant (2012) dollars) 2/,225018.8
2021-01-01 Kentucky  Regional price parities (RPPs) 9/,89.124
2021-01-01 Kentucky  Total employment (number of jobs) ,2558304
2021-01-01 Louisiana  Disposable personal income ,231617.4
2021-01-01 Louisiana  Gross domestic product (GDP) ,263162.7
2021-01-01 Louisiana  Implicit regional price deflator 10/,105.533
2021-01-01 Louisiana  Per capita disposable personal income 7/,50057
2021-01-01 Louisiana  Per capita personal consumption expenditures (PCE) 8/,42115
2021-01-01 Louisiana  Per capita personal income 6/,54531
2021-01-01 Louisiana  Personal consumption expenditures ,194871.2
2021-01-01 Louisiana  Personal income ,252319.2
2021-01-01 Louisiana  Real GDP (millions of chained 2017 dollars) 1/,234014.4
2021-01-01 Louisiana  Real PCE (millions of constant (2012) dollars) 3/,185315.8
2021-01-01 Louisiana  Real per capita PCE 5/,40077
2021-01-01 Louisiana  Real per capita personal income 4/,51528
2021-01-01 Louisiana  Real personal income (millions of constant (2012) dollars) 2/,238268.8
2021-01-01 Louisiana  Regional price parities (RPPs) 9/,91.276
2021-01-01 Louisiana  Total employment (number of jobs) ,2694974
2021-01-01 Maine  Disposable personal income ,71759.7
2021-01-01 Maine  Gross domestic product (GDP) ,78918.4
2021-01-01 Maine  Implicit regional price deflator 10/,112.39
2021-01-01 Maine  Per capita disposable personal income 7/,52104
2021-01-01 Maine  Per capita personal consumption expenditures (PCE) 8/,51730
2021-01-01 Maine  Per capita personal income 6/,58687
2021-01-01 Maine  Personal consumption expenditures ,71244.8
2021-01-01 Maine  Personal income ,80825.7
2021-01-01 Maine  Real GDP (millions of chained 2017 dollars) 1/,70869.9
2021-01-01 Maine  Real PCE (millions of constant (2012) dollars) 3/,61731.5
2021-01-01 Maine  Real per capita PCE 5/,44986
2021-01-01 Maine  Real per capita personal income 4/,52193
2021-01-01 Maine  Real personal income (millions of constant (2012) dollars) 2/,71621.7
2021-01-01 Maine  Regional price parities (RPPs) 9/,97.205
2021-01-01 Maine  Total employment (number of jobs) ,849493
2021-01-01 Maryland  Disposable personal income ,363096.1
2021-01-01 Maryland  Gross domestic product (GDP) ,446941
2021-01-01 Maryland  Implicit regional price deflator 10/,122.816
2021-01-01 Maryland  Per capita disposable personal income 7/,58805
2021-01-01 Maryland  Per capita personal consumption expenditures (PCE) 8/,48549
2021-01-01 Maryland  Per capita personal income 6/,69052
2021-01-01 Maryland  Personal consumption expenditures ,299768.1
2021-01-01 Maryland  Personal income ,426367.4
2021-01-01 Maryland  Real GDP (millions of chained 2017 dollars) 1/,405905.3
2021-01-01 Maryland  Real PCE (millions of constant (2012) dollars) 3/,244214.2
2021-01-01 Maryland  Real per capita PCE 5/,39612
2021-01-01 Maryland  Real per capita personal income 4/,57017
2021-01-01 Maryland  Real personal income (millions of constant (2012) dollars) 2/,351518.8
2021-01-01 Maryland  Regional price parities (RPPs) 9/,106.223
2021-01-01 Maryland  Total employment (number of jobs) ,3750161
2021-01-01 Massachusetts  Disposable personal income ,487481.5
2021-01-01 Massachusetts  Gross domestic product (GDP) ,645434
2021-01-01 Massachusetts  Implicit regional price deflator 10/,123.2
2021-01-01 Massachusetts  Per capita disposable personal income 7/,69743
2021-01-01 Massachusetts  Per capita personal consumption expenditures (PCE) 8/,59267
2021-01-01 Massachusetts  Per capita personal income 6/,83461
2021-01-01 Massachusetts  Personal consumption expenditures ,414257.6
2021-01-01 Massachusetts  Personal income ,583363.1
2021-01-01 Massachusetts  Real GDP (millions of chained 2017 dollars) 1/,591911.5
2021-01-01 Massachusetts  Real PCE (millions of constant (2012) dollars) 3/,331844.5
2021-01-01 Massachusetts  Real per capita PCE 5/,47510
2021-01-01 Massachusetts  Real per capita personal income 4/,68104
2021-01-01 Massachusetts  Real personal income (millions of constant (2012) dollars) 2/,475686.6
2021-01-01 Massachusetts  Regional price parities (RPPs) 9/,106.555
2021-01-01 Massachusetts  Total employment (number of jobs) ,4777326
2021-01-01 Michigan  Disposable personal income ,503667
2021-01-01 Michigan  Gross domestic product (GDP) ,576502.2
2021-01-01 Michigan  Implicit regional price deflator 10/,108.976
2021-01-01 Michigan  Per capita disposable personal income 7/,50179
2021-01-01 Michigan  Per capita personal consumption expenditures (PCE) 8/,46019
2021-01-01 Michigan  Per capita personal income 6/,56601
2021-01-01 Michigan  Personal consumption expenditures ,461918.5
2021-01-01 Michigan  Personal income ,568132
2021-01-01 Michigan  Real GDP (millions of chained 2017 dollars) 1/,531500
2021-01-01 Michigan  Real PCE (millions of constant (2012) dollars) 3/,420483.1
2021-01-01 Michigan  Real per capita PCE 5/,41836
2021-01-01 Michigan  Real per capita personal income 4/,51996
2021-01-01 Michigan  Real personal income (millions of constant (2012) dollars) 2/,522600.8
2021-01-01 Michigan  Regional price parities (RPPs) 9/,94.253
2021-01-01 Michigan  Total employment (number of jobs) ,5601637
2021-01-01 Minnesota  Disposable personal income ,329269.5
2021-01-01 Minnesota  Gross domestic product (GDP) ,413063.1
2021-01-01 Minnesota  Implicit regional price deflator 10/,113.797
2021-01-01 Minnesota  Per capita disposable personal income 7/,57651
2021-01-01 Minnesota  Per capita personal consumption expenditures (PCE) 8/,48846
2021-01-01 Minnesota  Per capita personal income 6/,66846
2021-01-01 Minnesota  Personal consumption expenditures ,278984.2
2021-01-01 Minnesota  Personal income ,381789.1
2021-01-01 Minnesota  Real GDP (millions of chained 2017 dollars) 1/,374733.3
2021-01-01 Minnesota  Real PCE (millions of constant (2012) dollars) 3/,243821.5
2021-01-01 Minnesota  Real per capita PCE 5/,42720
2021-01-01 Minnesota  Real per capita personal income 4/,58419
2021-01-01 Minnesota  Real personal income (millions of constant (2012) dollars) 2/,333417.9
2021-01-01 Minnesota  Regional price parities (RPPs) 9/,98.423
2021-01-01 Minnesota  Total employment (number of jobs) ,3711807
2021-01-01 Mississippi  Disposable personal income ,126394.1
2021-01-01 Mississippi  Gross domestic product (GDP) ,128364.5
2021-01-01 Mississippi  Implicit regional price deflator 10/,100.128
2021-01-01 Mississippi  Per capita disposable personal income 7/,42851
2021-01-01 Mississippi  Per capita personal consumption expenditures (PCE) 8/,36681
2021-01-01 Mississippi  Per capita personal income 6/,46577
2021-01-01 Mississippi  Personal consumption expenditures ,108194
2021-01-01 Mississippi  Personal income ,137381.7
2021-01-01 Mississippi  Real GDP (millions of chained 2017 dollars) 1/,114198.5
2021-01-01 Mississippi  Real PCE (millions of constant (2012) dollars) 3/,107372.4
2021-01-01 Mississippi  Real per capita PCE 5/,36398
2021-01-01 Mississippi  Real per capita personal income 4/,45960
2021-01-01 Mississippi  Real personal income (millions of constant (2012) dollars) 2/,135579.6
2021-01-01 Mississippi  Regional price parities (RPPs) 9/,86.601
2021-01-01 Mississippi  Total employment (number of jobs) ,1625695
2021-01-01 Missouri  Disposable personal income ,307449.8
2021-01-01 Missouri  Gross domestic product (GDP) ,365145.4
2021-01-01 Missouri  Implicit regional price deflator 10/,106.396
2021-01-01 Missouri  Per capita disposable personal income 7/,49831
2021-01-01 Missouri  Per capita personal consumption expenditures (PCE) 8/,44827
2021-01-01 Missouri  Per capita personal income 6/,56073
2021-01-01 Missouri  Personal consumption expenditures ,276572.3
2021-01-01 Missouri  Personal income ,345961.2
2021-01-01 Missouri  Real GDP (millions of chained 2017 dollars) 1/,330117.5
2021-01-01 Missouri  Real PCE (millions of constant (2012) dollars) 3/,260823.1
2021-01-01 Missouri  Real per capita PCE 5/,42285
2021-01-01 Missouri  Real per capita personal income 4/,52155
2021-01-01 Missouri  Real personal income (millions of constant (2012) dollars) 2/,321701.8
2021-01-01 Missouri  Regional price parities (RPPs) 9/,92.022
2021-01-01 Missouri  Total employment (number of jobs) ,3796384
2021-01-01 Montana  Disposable personal income ,56719
2021-01-01 Montana  Gross domestic product (GDP) ,59996.7
2021-01-01 Montana  Implicit regional price deflator 10/,105.871
2021-01-01 Montana  Per capita disposable personal income 7/,51272
2021-01-01 Montana  Per capita personal consumption expenditures (PCE) 8/,48015
2021-01-01 Montana  Per capita personal income 6/,58344
2021-01-01 Montana  Personal consumption expenditures ,53115.7
2021-01-01 Montana  Personal income ,64542.1
2021-01-01 Montana  Real GDP (millions of chained 2017 dollars) 1/,52952
2021-01-01 Montana  Real PCE (millions of constant (2012) dollars) 3/,49947.8
2021-01-01 Montana  Real per capita PCE 5/,45231
2021-01-01 Montana  Real per capita personal income 4/,53952
2021-01-01 Montana  Real personal income (millions of constant (2012) dollars) 2/,59577.9
2021-01-01 Montana  Regional price parities (RPPs) 9/,91.567
2021-01-01 Montana  Total employment (number of jobs) ,716176
2021-01-01 Nebraska  Disposable personal income ,109846.9
2021-01-01 Nebraska  Gross domestic product (GDP) ,149360.3
2021-01-01 Nebraska  Implicit regional price deflator 10/,106.083
2021-01-01 Nebraska  Per capita disposable personal income 7/,55943
2021-01-01 Nebraska  Per capita personal consumption expenditures (PCE) 8/,45469
2021-01-01 Nebraska  Per capita personal income 6/,62682
2021-01-01 Nebraska  Personal consumption expenditures ,89281.3
2021-01-01 Nebraska  Personal income ,123080.5
2021-01-01 Nebraska  Real GDP (millions of chained 2017 dollars) 1/,133495.7
2021-01-01 Nebraska  Real PCE (millions of constant (2012) dollars) 3/,85501.9
2021-01-01 Nebraska  Real per capita PCE 5/,43541
2021-01-01 Nebraska  Real per capita personal income 4/,57869
2021-01-01 Nebraska  Real personal income (millions of constant (2012) dollars) 2/,113636.3
2021-01-01 Nebraska  Regional price parities (RPPs) 9/,91.751
2021-01-01 Nebraska  Total employment (number of jobs) ,1334434
2021-01-01 Nevada  Disposable personal income ,170608.8
2021-01-01 Nevada  Gross domestic product (GDP) ,200127.3
2021-01-01 Nevada  Implicit regional price deflator 10/,110.468
2021-01-01 Nevada  Per capita disposable personal income 7/,54223
2021-01-01 Nevada  Per capita personal consumption expenditures (PCE) 8/,46176
2021-01-01 Nevada  Per capita personal income 6/,61024
2021-01-01 Nevada  Personal consumption expenditures ,145289.4
2021-01-01 Nevada  Personal income ,192006.1
2021-01-01 Nevada  Real GDP (millions of chained 2017 dollars) 1/,181102.9
2021-01-01 Nevada  Real PCE (millions of constant (2012) dollars) 3/,127591.1
2021-01-01 Nevada  Real per capita PCE 5/,40583
2021-01-01 Nevada  Real per capita personal income 4/,54671
2021-01-01 Nevada  Real personal income (millions of constant (2012) dollars) 2/,171884.2
2021-01-01 Nevada  Regional price parities (RPPs) 9/,95.543
2021-01-01 Nevada  Total employment (number of jobs) ,1912872
2021-01-01 New Hampshire  Disposable personal income ,88716.3
2021-01-01 New Hampshire  Gross domestic product (GDP) ,99100
2021-01-01 New Hampshire  Implicit regional price deflator 10/,118.523
2021-01-01 New Hampshire  Per capita disposable personal income 7/,63939
2021-01-01 New Hampshire  Per capita personal consumption expenditures (PCE) 8/,56507
2021-01-01 New Hampshire  Per capita personal income 6/,72214
2021-01-01 New Hampshire  Personal consumption expenditures ,78403.1
2021-01-01 New Hampshire  Personal income ,100196.8
2021-01-01 New Hampshire  Real GDP (millions of chained 2017 dollars) 1/,89890.1
2021-01-01 New Hampshire  Real PCE (millions of constant (2012) dollars) 3/,66480
2021-01-01 New Hampshire  Real per capita PCE 5/,47862
2021-01-01 New Hampshire  Real per capita personal income 4/,61946
2021-01-01 New Hampshire  Real personal income (millions of constant (2012) dollars) 2/,86042.2
2021-01-01 New Hampshire  Regional price parities (RPPs) 9/,102.51
2021-01-01 New Hampshire  Total employment (number of jobs) ,894739
2021-01-01 New Jersey  Disposable personal income ,605108.3
2021-01-01 New Jersey  Gross domestic product (GDP) ,692227.3
2021-01-01 New Jersey  Implicit regional price deflator 10/,126.141
2021-01-01 New Jersey  Per capita disposable personal income 7/,65290
2021-01-01 New Jersey  Per capita personal consumption expenditures (PCE) 8/,55472
2021-01-01 New Jersey  Per capita personal income 6/,76079
2021-01-01 New Jersey  Personal consumption expenditures ,514108
2021-01-01 New Jersey  Personal income ,705095.2
2021-01-01 New Jersey  Real GDP (millions of chained 2017 dollars) 1/,629011.3
2021-01-01 New Jersey  Real PCE (millions of constant (2012) dollars) 3/,401857.8
2021-01-01 New Jersey  Real per capita PCE 5/,43364
2021-01-01 New Jersey  Real per capita personal income 4/,61239
2021-01-01 New Jersey  Real personal income (millions of constant (2012) dollars) 2/,567508.6
2021-01-01 New Jersey  Regional price parities (RPPs) 9/,109.099
2021-01-01 New Jersey  Total employment (number of jobs) ,5585214
2021-01-01 New Mexico  Disposable personal income ,99310.2
2021-01-01 New Mexico  Gross domestic product (GDP) ,111730.6
2021-01-01 New Mexico  Implicit regional price deflator 10/,103.951
2021-01-01 New Mexico  Per capita disposable personal income 7/,46918
2021-01-01 New Mexico  Per capita personal consumption expenditures (PCE) 8/,39950
2021-01-01 New Mexico  Per capita personal income 6/,51141
2021-01-01 New Mexico  Personal consumption expenditures ,84561.4
2021-01-01 New Mexico  Personal income ,108248.3
2021-01-01 New Mexico  Real GDP (millions of chained 2017 dollars) 1/,99572.3
2021-01-01 New Mexico  Real PCE (millions of constant (2012) dollars) 3/,81474.1
2021-01-01 New Mexico  Real per capita PCE 5/,38506
2021-01-01 New Mexico  Real per capita personal income 4/,48544
2021-01-01 New Mexico  Real personal income (millions of constant (2012) dollars) 2/,102712.2
2021-01-01 New Mexico  Regional price parities (RPPs) 9/,89.907
2021-01-01 New Mexico  Total employment (number of jobs) ,1092639
2021-01-01 New York  Disposable personal income ,1248850.2
2021-01-01 New York  Gross domestic product (GDP) ,1911345.8
2021-01-01 New York  Implicit regional price deflator 10/,126.609
2021-01-01 New York  Per capita disposable personal income 7/,62891
2021-01-01 New York  Per capita personal consumption expenditures (PCE) 8/,53354
2021-01-01 New York  Per capita personal income 6/,75948
2021-01-01 New York  Personal consumption expenditures ,1059483.9
2021-01-01 New York  Personal income ,1508135.1
2021-01-01 New York  Real GDP (millions of chained 2017 dollars) 1/,1724472.2
2021-01-01 New York  Real PCE (millions of constant (2012) dollars) 3/,834351.8
2021-01-01 New York  Real per capita PCE 5/,42063
2021-01-01 New York  Real per capita personal income 4/,60870
2021-01-01 New York  Real personal income (millions of constant (2012) dollars) 2/,1207418.8
2021-01-01 New York  Regional price parities (RPPs) 9/,109.504
2021-01-01 New York  Total employment (number of jobs) ,12227874
2021-01-01 North Carolina  Disposable personal income ,529875.9
2021-01-01 North Carolina  Gross domestic product (GDP) ,659529.3
2021-01-01 North Carolina  Implicit regional price deflator 10/,108.458
2021-01-01 North Carolina  Per capita disposable personal income 7/,50150
2021-01-01 North Carolina  Per capita personal consumption expenditures (PCE) 8/,44287
2021-01-01 North Carolina  Per capita personal income 6/,56705
2021-01-01 North Carolina  Personal consumption expenditures ,467929.8
2021-01-01 North Carolina  Personal income ,599133.5
2021-01-01 North Carolina  Real GDP (millions of chained 2017 dollars) 1/,597316.1
2021-01-01 North Carolina  Real PCE (millions of constant (2012) dollars) 3/,427646.2
2021-01-01 North Carolina  Real per capita PCE 5/,40531
2021-01-01 North Carolina  Real per capita personal income 4/,51948
2021-01-01 North Carolina  Real personal income (millions of constant (2012) dollars) 2/,548116.5
2021-01-01 North Carolina  Regional price parities (RPPs) 9/,93.805
2021-01-01 North Carolina  Total employment (number of jobs) ,6318605
2021-01-01 North Dakota  Disposable personal income ,46526.7
2021-01-01 North Dakota  Gross domestic product (GDP) ,63208.6
2021-01-01 North Dakota  Implicit regional price deflator 10/,105.334
2021-01-01 North Dakota  Per capita disposable personal income 7/,59808
2021-01-01 North Dakota  Per capita personal consumption expenditures (PCE) 8/,49209
2021-01-01 North Dakota  Per capita personal income 6/,65895
2021-01-01 North Dakota  Personal consumption expenditures ,38281.5
2021-01-01 North Dakota  Personal income ,51261.7
2021-01-01 North Dakota  Real GDP (millions of chained 2017 dollars) 1/,55401
2021-01-01 North Dakota  Real PCE (millions of constant (2012) dollars) 3/,35447.8
2021-01-01 North Dakota  Real per capita PCE 5/,45742
2021-01-01 North Dakota  Real per capita personal income 4/,61441
2021-01-01 North Dakota  Real personal income (millions of constant (2012) dollars) 2/,47613.4
2021-01-01 North Dakota  Regional price parities (RPPs) 9/,91.103
2021-01-01 North Dakota  Total employment (number of jobs) ,567834
2021-01-01 Ohio  Disposable personal income ,596845.4
2021-01-01 Ohio  Gross domestic product (GDP) ,759626.2
2021-01-01 Ohio  Implicit regional price deflator 10/,106.902
2021-01-01 Ohio  Per capita disposable personal income 7/,50733
2021-01-01 Ohio  Per capita personal consumption expenditures (PCE) 8/,44215
2021-01-01 Ohio  Per capita personal income 6/,57026
2021-01-01 Ohio  Personal consumption expenditures ,520162.4
2021-01-01 Ohio  Personal income ,670872.7
2021-01-01 Ohio  Real GDP (millions of chained 2017 dollars) 1/,686206.4
2021-01-01 Ohio  Real PCE (millions of constant (2012) dollars) 3/,485839.9
2021-01-01 Ohio  Real per capita PCE 5/,41243
2021-01-01 Ohio  Real per capita personal income 4/,53367
2021-01-01 Ohio  Real personal income (millions of constant (2012) dollars) 2/,628659.7
2021-01-01 Ohio  Regional price parities (RPPs) 9/,92.459
2021-01-01 Ohio  Total employment (number of jobs) ,7048306
2021-01-01 Oklahoma  Disposable personal income ,201401.1
2021-01-01 Oklahoma  Gross domestic product (GDP) ,217730.8
2021-01-01 Oklahoma  Implicit regional price deflator 10/,104.369
2021-01-01 Oklahoma  Per capita disposable personal income 7/,50461
2021-01-01 Oklahoma  Per capita personal consumption expenditures (PCE) 8/,38889
2021-01-01 Oklahoma  Per capita personal income 6/,55165
2021-01-01 Oklahoma  Personal consumption expenditures ,155213.9
2021-01-01 Oklahoma  Personal income ,220176.5
2021-01-01 Oklahoma  Real GDP (millions of chained 2017 dollars) 1/,193518
2021-01-01 Oklahoma  Real PCE (millions of constant (2012) dollars) 3/,147633.3
2021-01-01 Oklahoma  Real per capita PCE 5/,37032
2021-01-01 Oklahoma  Real per capita personal income 4/,51770
2021-01-01 Oklahoma  Real personal income (millions of constant (2012) dollars) 2/,206387.4
2021-01-01 Oklahoma  Regional price parities (RPPs) 9/,90.269
2021-01-01 Oklahoma  Total employment (number of jobs) ,2314387
2021-01-01 Oregon  Disposable personal income ,227497
2021-01-01 Oregon  Gross domestic product (GDP) ,275444
